Date,Temp,Dew Point,Relative Humidity,Wind Direction ,Windspeed,Pressure at the Station
1/20/2017 1:00,-16.4,-18,87,32,1,94.69
1/20/2017 2:00,-17,-18.8,86,35,1,94.72
1/20/2017 3:00,-18,-19.8,85,,0,94.74
1/20/2017 4:00,-17.1,-18.9,86,28,1,94.8
1/20/2017 5:00,-17.3,-19.1,86,,0,94.86
1/20/2017 6:00,-17.4,-19.2,86,19,2,94.92
1/20/2017 7:00,-17.4,-19.2,86,0,1,94.98
1/20/2017 8:00,-17.2,-19,86,20,2,95.05
1/20/2017 9:00,-15.4,-17.1,87,34,5,95.1
1/20/2017 10:00,-15.3,-17,86,32,10,95.2
1/20/2017 11:00,-15.1,-16.9,86,33,11,95.25
1/20/2017 12:00,-14.9,-17.1,84,33,14,95.31
1/20/2017 13:00,-14.8,-17,83,34,10,95.38
1/20/2017 14:00,-14.8,-17,84,34,10,95.45
1/20/2017 15:00,-15.1,-17.6,81,33,12,95.57
1/20/2017 16:00,-15.8,-18.2,81,33,15,95.65
1/20/2017 17:00,-16.2,-18.9,80,34,16,95.75
1/20/2017 18:00,-16.5,-19.4,78,34,14,95.86
1/20/2017 19:00,-17,-19.9,78,35,10,95.95
1/20/2017 20:00,-16.8,-20.1,76,35,11,96.06
1/20/2017 21:00,-17.2,-20.3,77,34,7,96.13
1/20/2017 22:00,-17.1,-20.5,75,34,6,96.22
1/20/2017 23:00,-17.4,-20.4,77,33,4,96.28
1/21/2017 0:00,-17.4,-20.4,77,30,2,96.35
1/21/2017 1:00,-17.8,-20.4,80,,0,96.4
1/21/2017 2:00,-19.3,-21.5,83,15,2,96.44
1/21/2017 3:00,-20.4,-22.2,85,23,3,96.52
1/21/2017 4:00,-21.5,-23.3,85,23,2,96.56
1/21/2017 5:00,-22.5,-24.4,84,,0,96.59
1/21/2017 6:00,-23.6,-25.9,81,23,2,96.64
1/21/2017 7:00,-24.8,-27.5,78,34,3,96.7
1/21/2017 8:00,-24.3,-26.3,83,,0,96.75
1/21/2017 9:00,-25.7,-28.4,78,23,1,96.8
1/21/2017 10:00,-25,-27.5,79,14,1,96.87
1/21/2017 11:00,-25.2,-27.8,79,,0,96.92
1/21/2017 12:00,-23.8,-26.4,79,36,6,96.96
1/21/2017 13:00,-21.4,-23.8,81,8,2,97.02
1/21/2017 14:00,-20.4,-22.8,80,,0,97.05
1/21/2017 15:00,-19.7,-22.3,79,15,1,97.09
1/21/2017 16:00,-19.7,-21.9,82,0,1,97.15
1/21/2017 17:00,-19.9,-22,83,0,1,97.17
1/21/2017 18:00,-19.3,-21.4,83,36,4,97.2
1/21/2017 19:00,-18.6,-20.7,83,36,3,97.24
1/21/2017 20:00,-18,-20,84,2,3,97.28
1/21/2017 21:00,-17.7,-19.7,84,2,4,97.31
1/21/2017 22:00,-17.3,-19.3,85,1,3,97.33
1/21/2017 23:00,-17,-19,85,2,5,97.34
1/22/2017 0:00,-16.5,-18.5,84,36,4,97.34
1/22/2017 1:00,-16,-18.1,84,36,3,97.35
1/22/2017 2:00,-15.6,-17.8,83,3,3,97.36
1/22/2017 3:00,-15.1,-17.9,79,9,3,97.37
1/22/2017 4:00,-14.9,-17.8,79,8,4,97.36
1/22/2017 5:00,-15.1,-17.9,79,7,5,97.33
1/22/2017 6:00,-15.2,-18.3,77,10,2,97.32
1/22/2017 7:00,-15.5,-19,74,9,6,97.3
1/22/2017 8:00,-15.7,-18.9,77,12,5,97.28
1/22/2017 9:00,-15.8,-18.5,80,14,6,97.31
1/22/2017 10:00,-15.8,-18.4,81,11,5,97.3
1/22/2017 11:00,-15.5,-18.3,80,14,4,97.28
1/22/2017 12:00,-15.2,-18,79,14,5,97.26
1/22/2017 13:00,-14.8,-17.7,79,8,4,97.21
1/22/2017 14:00,-14.6,-17.3,79,10,3,97.17
1/22/2017 15:00,-14.5,-17.2,80,7,4,97.16
1/22/2017 16:00,-14.5,-17,82,11,3,97.17
1/22/2017 17:00,-14.6,-16.9,83,14,1,97.16
1/22/2017 18:00,-14.6,-17,82,11,2,97.13
1/22/2017 19:00,-14.7,-16.9,84,0,1,97.12
1/22/2017 20:00,-14.9,-17.1,84,13,3,97.13
1/22/2017 21:00,-15.1,-17.2,84,13,2,97.12
1/22/2017 22:00,-15.6,-17.7,83,14,3,97.13
1/22/2017 23:00,-15.9,-18.1,83,12,3,97.1
1/23/2017 0:00,-16.2,-18.3,84,14,5,97.06
1/23/2017 1:00,-16.4,-18.5,84,17,3,97.04
1/23/2017 2:00,-16.7,-18.8,84,18,5,97.05
1/23/2017 3:00,-16.9,-18.9,84,15,2,97.04
1/23/2017 4:00,-17,-19,85,22,1,97.02
1/23/2017 5:00,-17,-18.8,86,,0,96.99
1/23/2017 6:00,-17,-18.7,87,,0,96.97
1/23/2017 7:00,-17,-18.7,87,,0,96.94
1/23/2017 8:00,-17,-18.6,87,15,1,96.93
1/23/2017 9:00,-17,-18.6,87,18,3,96.91
1/23/2017 10:00,-16.6,-18.7,84,17,5,96.9
1/23/2017 11:00,-16.1,-18.7,81,18,2,96.86
1/23/2017 12:00,-14.5,-18.8,70,21,3,96.81
1/23/2017 13:00,-13.6,-18.6,66,24,1,96.77
1/23/2017 14:00,-13.4,-18.4,66,22,3,96.74
1/23/2017 15:00,-13,-18,66,22,2,96.75
1/23/2017 16:00,-15,-17.7,80,16,4,96.71
1/23/2017 17:00,-15.2,-17.9,80,19,5,96.74
1/23/2017 18:00,-16.6,-18.3,87,17,4,96.71
1/23/2017 19:00,-17.1,-18.7,88,15,2,96.7
1/23/2017 20:00,-18.7,-20.2,88,19,4,96.68
1/23/2017 21:00,-19,-21,84,23,6,96.63
1/23/2017 22:00,-18.6,-20.4,86,20,4,96.59
1/23/2017 23:00,-19,-20.7,86,20,4,96.59
1/24/2017 0:00,-19.7,-21.4,87,18,4,96.6
1/24/2017 1:00,-20.1,-22,85,26,2,96.6
1/24/2017 2:00,-21,-23.1,83,0,1,96.53
1/24/2017 3:00,-21.4,-23.5,83,18,3,96.58
1/24/2017 4:00,-22.1,-24.3,82,33,3,96.6
1/24/2017 5:00,-22.8,-25.2,81,30,1,96.59
1/24/2017 6:00,-22.8,-25.2,80,15,2,96.57
1/24/2017 7:00,-22.4,-24.6,82,22,2,96.61
1/24/2017 8:00,-22.6,-24.9,81,21,5,96.58
1/24/2017 9:00,-21.7,-24,82,18,8,96.6
1/24/2017 10:00,-21.2,-23.8,80,18,5,96.63
1/24/2017 11:00,-20.2,-22.7,81,19,6,96.57
1/24/2017 12:00,-17.6,-21.4,72,16,4,96.55
1/24/2017 13:00,-15.5,-19.9,69,19,4,96.51
1/24/2017 14:00,-14.3,-18,73,22,4,96.5
1/24/2017 15:00,-13.4,-17.1,73,,0,96.52
1/24/2017 16:00,-13.8,-17.3,75,26,1,96.48
1/24/2017 17:00,-13.8,-16.5,80,0,1,96.5
1/24/2017 18:00,-13.5,-16.3,80,,0,96.48
1/24/2017 19:00,-13.9,-16.6,80,14,1,96.49
1/24/2017 20:00,-13.3,-16,80,21,2,96.51
1/24/2017 21:00,-14.5,-17.2,80,17,4,96.5
1/24/2017 22:00,-14.7,-17,83,19,7,96.48
1/24/2017 23:00,-15.6,-17.6,85,19,3,96.49
1/25/2017 0:00,-16,-17.7,87,17,2,96.48
1/25/2017 1:00,-17.6,-19.5,85,29,3,96.49
1/25/2017 2:00,-16.5,-17.8,89,20,5,96.49
1/25/2017 3:00,-17.7,-19.5,86,21,4,96.49
1/25/2017 4:00,-17,-18.5,88,19,4,96.47
1/25/2017 5:00,-18,-20,84,0,1,96.47
1/25/2017 6:00,-17.3,-19,86,,0,96.5
1/25/2017 7:00,-17.4,-19.3,85,19,2,96.5
1/25/2017 8:00,-16.3,-18.1,86,20,4,96.51
1/25/2017 9:00,-15.6,-17.5,85,21,2,96.51
1/25/2017 10:00,-15.8,-17.9,84,21,3,96.56
1/25/2017 11:00,-13.8,-16.2,82,20,7,96.58
1/25/2017 12:00,-13.1,-16,79,19,6,96.59
1/25/2017 13:00,-12.2,-15.3,77,20,3,96.59
1/25/2017 14:00,-11.1,-14.6,76,19,2,96.58
1/25/2017 15:00,-10.6,-13.5,79,35,3,96.62
1/25/2017 16:00,-10.2,-13.4,77,17,2,96.64
1/25/2017 17:00,-10.4,-13.2,80,22,1,96.67
1/25/2017 18:00,-11.7,-14.2,82,17,4,96.7
1/25/2017 19:00,-12,-14.5,82,16,4,96.7
1/25/2017 20:00,-13.3,-15.4,84,22,1,96.7
1/25/2017 21:00,-12.2,-13.7,89,21,9,96.72
1/25/2017 22:00,-12.4,-13.6,91,19,5,96.77
1/25/2017 23:00,-13.2,-14.4,91,18,6,96.76
1/26/2017 0:00,-13.4,-14.5,91,23,7,96.79
1/26/2017 1:00,-11.5,-12.6,92,16,6,96.84
1/26/2017 2:00,-10.6,-11.6,92,20,11,96.85
1/26/2017 3:00,-11.8,-13.1,90,19,5,96.87
1/26/2017 4:00,-10.5,-11.7,91,21,10,96.86
1/26/2017 5:00,-11.1,-12.3,91,18,5,96.9
1/26/2017 6:00,-13.3,-14.6,89,20,6,96.92
1/26/2017 7:00,-11.8,-13.1,90,20,7,96.91
1/26/2017 8:00,-11.3,-12.5,91,20,4,96.89
1/26/2017 9:00,-11,-12.4,90,21,12,96.89
1/26/2017 10:00,-11.4,-13.1,87,18,9,96.91
1/26/2017 11:00,-11.1,-12.8,87,21,7,96.91
1/26/2017 12:00,-9.2,-11.6,82,20,5,96.87
1/26/2017 13:00,-9.2,-11.5,83,19,7,96.81
1/26/2017 14:00,-7.3,-10.2,79,19,4,96.77
1/26/2017 15:00,-6.7,-9.3,82,21,7,96.81
1/26/2017 16:00,-6.1,-8.7,82,21,10,96.82
1/26/2017 17:00,-6.2,-8.5,84,20,7,96.84
1/26/2017 18:00,-6.3,-8.6,84,21,3,96.88
1/26/2017 19:00,-6.7,-8.8,85,20,6,96.92
1/26/2017 20:00,-7,-9.2,84,20,12,96.97
1/26/2017 21:00,-6.8,-9,84,20,17,96.96
1/26/2017 22:00,-7.3,-9.2,86,20,12,97.02
1/26/2017 23:00,-8.2,-9.8,89,19,7,97.05
1/27/2017 0:00,-7.2,-9.1,86,19,8,97.05
1/27/2017 1:00,-8,-9.7,88,19,5,97.11
1/27/2017 2:00,-9.2,-10.4,91,15,3,97.05
1/27/2017 3:00,-10.1,-11.1,93,13,2,96.99
1/27/2017 4:00,-9.4,-10.7,91,0,1,96.95
1/27/2017 5:00,-8.7,-9.9,91,31,3,96.88
1/27/2017 6:00,-8.1,-9.5,90,0,1,96.78
1/27/2017 7:00,-10,-11.5,89,15,2,96.73
1/27/2017 8:00,-10.6,-12,89,22,4,96.73
1/27/2017 9:00,-10,-11.5,89,20,4,96.69
1/27/2017 10:00,-8.9,-10.7,87,23,2,96.67
1/27/2017 11:00,-8.2,-10.1,86,21,3,96.72
1/27/2017 12:00,-7.7,-10,84,17,8,96.71
1/27/2017 13:00,-7,-9.4,82,20,3,96.73
1/27/2017 14:00,-6.3,-8.9,82,16,2,96.75
1/27/2017 15:00,-6.1,-8.9,80,22,6,96.75
1/27/2017 16:00,-5.6,-8.1,82,27,7,96.77
1/27/2017 17:00,-4.2,-6.6,83,21,17,96.7
1/27/2017 18:00,-5,-7.4,83,19,4,96.71
1/27/2017 19:00,-4.2,-6.3,85,0,1,96.69
1/27/2017 20:00,-4.5,-7.1,82,17,2,96.67
1/27/2017 21:00,-6,-7.7,88,2,2,96.72
1/27/2017 22:00,-5.3,-7,88,30,4,96.73
1/27/2017 23:00,-4.1,-6.4,84,23,3,96.7
1/28/2017 0:00,-3.7,-5.5,87,18,2,96.64
1/28/2017 1:00,-3.5,-5.6,85,14,2,96.61
1/28/2017 2:00,-3.5,-5.7,85,,0,96.6
1/28/2017 3:00,-4.1,-5.5,90,28,2,96.52
1/28/2017 4:00,-3,-4.4,90,16,4,96.43
1/28/2017 5:00,-2.7,-4.7,86,17,3,96.33
1/28/2017 6:00,-3.1,-4.8,88,0,1,96.23
1/28/2017 7:00,-3.6,-5.4,87,21,2,96.17
1/28/2017 8:00,-3,-5,86,21,4,96.12
1/28/2017 9:00,-1.9,-4.4,83,15,2,96.06
1/28/2017 10:00,-0.5,-3.8,79,35,3,96
1/28/2017 11:00,0.3,-3.7,75,14,2,95.97
1/28/2017 12:00,3.2,-2.9,64,3,4,95.93
1/28/2017 13:00,5,-3.6,54,20,5,95.94
1/28/2017 14:00,4.5,-1.6,64,7,3,95.97
1/28/2017 15:00,3.9,-1.7,67,5,3,96.04
1/28/2017 16:00,1.3,-2.4,77,23,5,96.13
1/28/2017 17:00,0,-2.1,86,19,10,96.26
1/28/2017 18:00,2.2,-1.5,76,20,14,96.26
1/28/2017 19:00,0,-3.2,79,20,7,96.28
1/28/2017 20:00,-1.9,-3.9,86,20,5,96.25
1/28/2017 21:00,1.1,-1.9,81,19,9,96.26
1/28/2017 22:00,1.2,-2.9,74,,0,96.23
1/28/2017 23:00,-1.7,-5.3,77,2,3,96.23
1/29/2017 0:00,-3,-4,93,19,3,96.22
1/29/2017 1:00,-4,-6.4,83,13,1,96.22
1/29/2017 2:00,-2.7,-4.1,90,8,4,96.19
1/29/2017 3:00,-5.5,-7.3,87,15,3,96.18
1/29/2017 4:00,-6.1,-6.9,94,26,3,96.17
1/29/2017 5:00,-2.8,-5,85,18,6,96.15
1/29/2017 6:00,-4.1,-5.4,91,14,3,96.15
1/29/2017 7:00,-5.5,-8.3,81,22,10,96.12
1/29/2017 8:00,-4.1,-6.2,85,20,7,96.09
1/29/2017 9:00,-2.3,-5.8,76,21,11,96.11
1/29/2017 10:00,-1.4,-6.3,69,18,5,96.13
1/29/2017 11:00,0.4,-6.4,60,22,9,96.12
1/29/2017 12:00,2.2,-6.7,51,20,5,96.08
1/29/2017 13:00,4,-6.7,46,21,8,96.03
1/29/2017 14:00,5.2,-7.1,41,21,8,96
1/29/2017 15:00,4.3,-6.1,47,20,7,95.99
1/29/2017 16:00,1.2,-4.9,64,17,3,96.03
1/29/2017 17:00,0.3,-7.2,57,33,9,96.09
1/29/2017 18:00,1.5,-5.7,59,32,15,96.17
1/29/2017 19:00,1.9,-5.1,60,33,17,96.25
1/29/2017 20:00,2.3,-7.2,50,30,17,96.34
1/29/2017 21:00,2.1,-7.2,50,29,18,96.42
1/29/2017 22:00,1.4,-8.1,49,29,17,96.53
1/29/2017 23:00,0.7,-9.4,46,30,14,96.66
1/30/2017 0:00,-0.1,-11,43,30,24,96.77
1/30/2017 1:00,-0.2,-11.6,42,30,25,96.87
1/30/2017 2:00,-0.9,-12.1,42,31,23,96.95
1/30/2017 3:00,-1.5,-12.8,42,31,15,97.04
1/30/2017 4:00,-1,-13.2,39,31,23,97.09
1/30/2017 5:00,-1,-12.8,40,31,22,97.17
1/30/2017 6:00,-1.2,-12.4,42,32,17,97.25
1/30/2017 7:00,-1.4,-11.7,45,32,18,97.33
1/30/2017 8:00,-2,-9.9,55,33,24,97.45
1/30/2017 9:00,-3,-6.9,75,31,16,97.56
1/30/2017 10:00,-3.3,-6.6,78,34,14,97.69
1/30/2017 11:00,-3.8,-5.9,85,33,17,97.8
1/30/2017 12:00,-3.8,-5.9,85,33,17,97.88
1/30/2017 13:00,-3.7,-5.3,89,33,14,97.97
1/30/2017 14:00,-3.9,-5.4,89,33,14,98.04
1/30/2017 15:00,-4.2,-6.8,82,35,14,98.12
1/30/2017 16:00,-4.1,-7,81,34,13,98.19
1/30/2017 17:00,-4.4,-7,82,34,15,98.23
1/30/2017 18:00,-4.8,-7.5,82,34,11,98.3
1/30/2017 19:00,-5.2,-7,87,34,10,98.33
1/30/2017 20:00,-5.5,-7.3,87,34,10,98.35
1/30/2017 21:00,-5.7,-7.6,86,31,9,98.39
1/30/2017 22:00,-5.6,-7.7,85,31,10,98.44
1/30/2017 23:00,-5.7,-8,83,32,11,98.44
1/31/2017 0:00,-5.9,-8.5,82,32,8,98.47
1/31/2017 1:00,-6.2,-8.5,84,28,1,98.47
1/31/2017 2:00,-7,-8.9,86,28,4,98.5
1/31/2017 3:00,-6.8,-10.1,78,29,8,98.5
1/31/2017 4:00,-7,-10.7,75,28,3,98.49
1/31/2017 5:00,-7.3,-11.3,73,24,4,98.48
1/31/2017 6:00,-7.8,-12.4,70,29,9,98.5
1/31/2017 7:00,-8.1,-12.9,68,29,7,98.48
1/31/2017 8:00,-10.1,-12.1,86,21,3,98.51
1/31/2017 9:00,-11.5,-12.7,91,18,6,98.52
1/31/2017 10:00,-9.7,-12.6,80,21,10,98.54
1/31/2017 11:00,-9,-12.5,76,20,9,98.54
1/31/2017 12:00,-7.3,-12.8,65,21,12,98.52
1/31/2017 13:00,-6,-12.6,59,19,6,98.5
1/31/2017 14:00,-4.9,-12.6,55,18,6,98.51
1/31/2017 15:00,-4.5,-12.5,54,21,5,98.52
1/31/2017 16:00,-4.7,-12.5,54,17,1,98.55
1/31/2017 17:00,-7,-11.9,68,31,2,98.57
1/31/2017 18:00,-9.9,-13.5,75,2,3,98.59
1/31/2017 19:00,-13.1,-14.8,87,0,1,98.62
1/31/2017 20:00,-14.1,-15.9,86,0,1,98.67
1/31/2017 21:00,-15.9,-18.1,83,25,3,98.71
1/31/2017 22:00,-16.7,-18.6,86,23,2,98.75
1/31/2017 23:00,-16.8,-18.2,89,21,5,98.79
02/01/2017 00:00,-17.9,-19.8,85,22,4,98.82
02/01/2017 01:00,-18.1,-19.6,88,20,4,98.86
02/01/2017 02:00,-17.9,-19.5,88,21,4,98.92
02/01/2017 03:00,-20.6,-22.8,82,20,3,98.98
02/01/2017 04:00,-20.2,-22.1,85,22,3,98.99
02/01/2017 05:00,-21.3,-23.5,83,21,4,99.01
02/01/2017 06:00,-20.5,-22.4,84,21,6,99.05
02/01/2017 07:00,-19.9,-21.9,84,21,8,99.09
02/01/2017 08:00,-20,-22.1,83,20,8,99.11
02/01/2017 09:00,-20.5,-22.6,83,19,7,99.14
02/01/2017 10:00,-19.2,-21.7,81,19,7,99.14
02/01/2017 11:00,-17.7,-20.5,79,20,8,99.16
02/01/2017 12:00,-15.3,-20.1,67,19,6,99.14
02/01/2017 13:00,-13,-19.3,59,17,5,99.14
02/01/2017 14:00,-11.7,-18.8,55,19,3,99.12
02/01/2017 15:00,-11,-18.3,55,20,5,99.11
02/01/2017 16:00,-11.5,-17.8,60,22,3,99.1
02/01/2017 17:00,-13.1,-17.7,68,24,2,99.08
02/01/2017 18:00,-15.7,-18.8,77,19,1,99.08
02/01/2017 19:00,-15.1,-17.9,79,19,3,99.06
02/01/2017 20:00,-15.6,-18.1,82,20,2,99.05
02/01/2017 21:00,-15.4,-17.7,82,17,2,99.07
02/01/2017 22:00,-15.6,-18.2,80,19,3,99.06
02/01/2017 23:00,-14.9,-17.6,80,19,6,99.04
02/02/2017 00:00,-15.2,-17.9,80,22,3,99.02
02/02/2017 01:00,-16.3,-18.8,81,17,1,99
02/02/2017 02:00,-15.3,-17.8,82,21,1,99.02
02/02/2017 03:00,-16.1,-18.7,81,21,4,98.99
02/02/2017 04:00,-16.4,-18.7,83,,0,98.96
02/02/2017 05:00,-16.3,-18.5,84,19,3,98.92
02/02/2017 06:00,-16.2,-18.5,82,21,3,98.87
02/02/2017 07:00,-15.9,-18.2,83,19,3,98.85
02/02/2017 08:00,-15.3,-17.8,81,22,2,98.82
02/02/2017 09:00,-14.6,-17.2,81,19,5,98.79
02/02/2017 10:00,-14.3,-17.1,79,16,2,98.76
02/02/2017 11:00,-13.2,-16.7,75,14,1,98.73
02/02/2017 12:00,-12.1,-16,73,19,3,98.67
02/02/2017 13:00,-10.8,-15.1,71,20,2,98.63
02/02/2017 14:00,-10,-13,79,18,3,98.57
02/02/2017 15:00,-10,-12,85,19,1,98.52
02/02/2017 16:00,-9.8,-11.3,89,,0,98.47
02/02/2017 17:00,-9.1,-10.5,90,36,5,98.44
02/02/2017 18:00,-9.8,-11.1,90,0,1,98.43
02/02/2017 19:00,-9.4,-10.6,90,35,4,98.44
02/02/2017 20:00,-9.2,-10.4,91,1,7,98.46
02/02/2017 21:00,-9.1,-11.2,85,3,12,98.5
02/02/2017 22:00,-9.9,-11.7,87,3,12,98.55
02/02/2017 23:00,-10.2,-11.8,88,2,8,98.58
02/03/2017 00:00,-11.2,-12.7,89,34,8,98.57
02/03/2017 01:00,-12,-13.8,87,32,7,98.56
02/03/2017 02:00,-14,-15.4,89,31,8,98.52
02/03/2017 03:00,-14.9,-16.1,91,25,10,98.44
02/03/2017 04:00,-15,-16.6,87,34,5,98.4
02/03/2017 05:00,-15.5,-17,89,21,5,98.31
02/03/2017 06:00,-16.9,-18.8,85,22,5,98.25
02/03/2017 07:00,-17.7,-19.5,86,21,2,98.2
02/03/2017 08:00,-16.6,-18.4,86,20,9,98.13
02/03/2017 09:00,-17.1,-18.9,86,18,6,98.1
02/03/2017 10:00,-15.7,-17.7,85,17,5,98.08
02/03/2017 11:00,-14.9,-17.3,82,14,1,98.1
02/03/2017 12:00,-13.4,-16.8,75,6,3,98.09
02/03/2017 13:00,-12,-16.4,70,23,3,98.05
02/03/2017 14:00,-10.3,-14.5,71,35,9,98.04
02/03/2017 15:00,-10.3,-14.8,70,33,13,98.02
02/03/2017 16:00,-12.4,-15.6,77,33,6,98.04
02/03/2017 17:00,-12.6,-15.5,79,32,10,98.04
02/03/2017 18:00,-12.1,-14.8,81,32,6,98.06
02/03/2017 19:00,-13,-15.9,79,31,8,98.06
02/03/2017 20:00,-13.8,-16.1,83,33,4,98.06
02/03/2017 21:00,-12.8,-15.6,80,31,7,98.05
02/03/2017 22:00,-14.1,-16.4,83,23,4,98.05
02/03/2017 23:00,-14.6,-17.1,81,,0,98.03
02/04/2017 00:00,-16,-17.5,88,20,1,97.97
02/04/2017 01:00,-15.3,-17.2,86,21,8,97.88
02/04/2017 02:00,-15.6,-17.4,87,21,4,97.83
02/04/2017 03:00,-15.6,-17.6,85,16,3,97.73
02/04/2017 04:00,-16.8,-18.4,87,16,3,97.62
02/04/2017 05:00,-17.6,-19.2,87,18,2,97.57
02/04/2017 06:00,-17.4,-19.3,85,27,2,97.51
02/04/2017 07:00,-16.6,-18.3,86,14,3,97.43
02/04/2017 08:00,-14.9,-16.7,87,14,2,97.42
02/04/2017 09:00,-10.1,-12.3,84,30,9,97.38
02/04/2017 10:00,-11.6,-14.1,82,3,5,97.43
02/04/2017 11:00,-11.5,-14,82,7,6,97.45
02/04/2017 12:00,-8.8,-12.9,72,33,9,97.49
02/04/2017 13:00,-9,-11.2,84,32,19,97.49
02/04/2017 14:00,-8.8,-11.7,80,33,16,97.51
02/04/2017 15:00,-8.8,-12.2,76,34,17,97.56
02/04/2017 16:00,-9.2,-12.3,78,33,15,97.62
02/04/2017 17:00,-10.2,-13,80,33,9,97.67
02/04/2017 18:00,-10.7,-13.3,81,2,10,97.75
02/04/2017 19:00,-11.3,-16,68,1,14,97.83
02/04/2017 20:00,-12.3,-17,68,1,17,97.91
02/04/2017 21:00,-13.5,-17.7,71,36,15,97.94
02/04/2017 22:00,-14.5,-18.3,72,36,12,97.95
02/04/2017 23:00,-15.9,-19.2,76,1,9,97.95
02/05/2017 00:00,-17.7,-21.2,74,34,7,97.99
02/05/2017 01:00,-19.7,-21.6,85,36,1,98
02/05/2017 02:00,-21.6,-23.9,82,0,1,97.97
02/05/2017 03:00,-20.6,-22.9,82,0,1,97.92
02/05/2017 04:00,-20,-22.4,81,31,2,97.88
02/05/2017 05:00,-20.8,-23.3,81,,0,97.83
02/05/2017 06:00,-20.3,-23.6,75,18,4,97.76
02/05/2017 07:00,-21.6,-24.4,78,16,3,97.72
02/05/2017 08:00,-22.1,-24.4,82,,0,97.69
02/05/2017 09:00,-22.7,-25.1,80,18,1,97.66
02/05/2017 10:00,-20.6,-24.2,72,19,2,97.63
02/05/2017 11:00,-18.6,-23.2,67,16,2,97.59
02/05/2017 12:00,-17,-21.3,70,,0,97.54
02/05/2017 13:00,-15.9,-19.9,72,33,2,97.49
02/05/2017 14:00,-15.4,-19,73,,0,97.4
02/05/2017 15:00,-14.8,-18.2,76,0,1,97.36
02/05/2017 16:00,-15,-18,78,,0,97.3
02/05/2017 17:00,-16.6,-18.6,85,0,1,97.25
02/05/2017 18:00,-17.3,-19.1,86,27,2,97.21
02/05/2017 19:00,-17.6,-19.2,87,4,1,97.16
02/05/2017 20:00,-18.4,-20.2,86,3,1,97.13
02/05/2017 21:00,-19.5,-21.5,84,29,3,97.1
02/05/2017 22:00,-19.2,-21.3,84,34,4,97.12
02/05/2017 23:00,-17.9,-19.9,84,1,5,97.15
02/06/2017 00:00,-19.4,-21.5,83,1,2,97.19
02/06/2017 01:00,-18.9,-20.9,84,17,3,97.23
02/06/2017 02:00,-15.4,-17.3,85,36,9,97.27
02/06/2017 03:00,-14.4,-17.2,79,36,10,97.34
02/06/2017 04:00,-14.9,-17.8,79,35,11,97.42
02/06/2017 05:00,-15.6,-18.6,78,35,14,97.46
02/06/2017 06:00,-15.7,-18.4,79,35,11,97.5
02/06/2017 07:00,-15.9,-18.6,79,36,14,97.54
02/06/2017 08:00,-16.4,-19.3,78,36,12,97.6
02/06/2017 09:00,-16.5,-19.4,78,1,11,97.67
02/06/2017 10:00,-16.1,-19.4,76,36,7,97.72
02/06/2017 11:00,-15.8,-19.4,73,34,9,97.75
02/06/2017 12:00,-15.4,-19.6,71,35,10,97.78
02/06/2017 13:00,-15.4,-20.1,67,36,9,97.76
02/06/2017 14:00,-14.9,-19.6,68,33,12,97.76
02/06/2017 15:00,-15.1,-20.5,63,1,6,97.75
02/06/2017 16:00,-14.9,-19.3,69,33,6,97.75
02/06/2017 17:00,-16.5,-20,75,31,5,97.76
02/06/2017 18:00,-19.4,-21.4,84,27,8,97.73
02/06/2017 19:00,-20.5,-22.9,81,22,2,97.71
02/06/2017 20:00,-22.1,-24.4,82,26,4,97.69
02/06/2017 21:00,-21.7,-23.7,84,20,7,97.68
02/06/2017 22:00,-19.8,-21.9,83,20,11,97.66
02/06/2017 23:00,-20.5,-22.5,84,19,8,97.63
02/07/2017 00:00,-20.7,-22.9,83,19,11,97.58
02/07/2017 01:00,-20.9,-23.2,82,19,9,97.56
02/07/2017 02:00,-20.4,-22.8,81,20,13,97.52
02/07/2017 03:00,-20.4,-22.8,81,19,9,97.51
02/07/2017 04:00,-20.2,-22.5,82,20,8,97.5
02/07/2017 05:00,-19.9,-22.3,81,20,7,97.47
02/07/2017 06:00,-19.7,-21.9,83,18,7,97.43
02/07/2017 07:00,-19.8,-22,83,19,4,97.42
02/07/2017 08:00,-19.5,-21.8,83,18,3,97.43
02/07/2017 09:00,-19,-21.3,82,23,3,97.46
02/07/2017 10:00,-18.6,-20.9,82,17,4,97.46
02/07/2017 11:00,-17.8,-20.3,81,18,5,97.49
02/07/2017 12:00,-16.2,-18.7,81,18,5,97.49
02/07/2017 13:00,-14,-17.2,77,20,3,97.48
02/07/2017 14:00,-12.6,-15.4,79,18,3,97.48
02/07/2017 15:00,-11.4,-15.6,71,24,5,97.45
02/07/2017 16:00,-11.2,-15.3,72,25,8,97.43
02/07/2017 17:00,-13,-15.1,84,25,8,97.4
02/07/2017 18:00,-14.9,-16.4,88,23,6,97.37
02/07/2017 19:00,-16.8,-18.1,89,22,6,97.36
02/07/2017 20:00,-17.6,-19,89,19,6,97.31
02/07/2017 21:00,-17.3,-18.8,88,20,7,97.28
02/07/2017 22:00,-18,-19.8,86,20,8,97.24
02/07/2017 23:00,-18,-20,85,21,10,97.22
02/08/2017 00:00,-18,-19.8,86,21,12,97.15
02/08/2017 01:00,-19.3,-21.3,84,20,10,97.08
02/08/2017 02:00,-19.9,-22.1,83,21,8,97.01
02/08/2017 03:00,-20.4,-22.7,82,21,8,96.95
